sitio,number_pino,sp,h_cm,number_puestas,altitud_m,distances,focal_pine
CQ,170,p,300,0,1329.88,5,172
CQ,177,p,130,1,1331.07,5.3851648071345,172
CQ,176,p,180,0,1330.36,6.40312423743285,172
CQ,175,p,190,0,1329.88,7.61577310586391,172
CQ,179,p,230,2,1332.52,8.94427190999916,172
CQ,173,p,125,1,1327.48,0,173
CQ,174,p,200,0,1329.16,2.23606797749979,173
CQ,172,p,100,0,1327.48,2.82842712474619,173
CQ,177,p,130,1,1331.07,3,173
CQ,176,p,180,0,1330.36,3.60555127546399,173
CQ,171,p,150,1,1329.4,4.24264068711928,173
CQ,175,p,190,0,1329.88,5.09901951359278,173
CQ,179,p,230,2,1332.52,6.32455532033676,173
CQ,170,p,300,0,1329.88,7.28010988928052,173
CQ,169,p,300,0,1330.84,7.81024967590665,173
CQ,174,p,200,0,1329.16,0,174
CQ,173,p,125,1,1327.48,2.23606797749979,174
CQ,175,p,190,0,1329.88,3.60555127546399,174
CQ,176,p,180,0,1330.36,4,174
CQ,172,p,100,0,1327.48,4.12310562561766,174
CQ,177,p,130,1,1331.07,4.47213595499958,174
CQ,171,p,150,1,1329.4,5.3851648071345,174
CQ,221,p,110,0,1331.16,5.8309518948453,174
CQ,179,p,230,2,1332.52,7,174
CQ,220,p,325,0,1332.52,7,174
CQ,175,p,190,0,1329.88,0,175
CQ,174,p,200,0,1329.16,3.60555127546399,175
CQ,176,p,180,0,1330.36,3.60555127546399,175
CQ,219,p,240,1,1333,4.12310562561766,175
CQ,220,p,325,0,1332.52,4.47213595499958,175
CQ,173,p,125,1,1327.48,5.09901951359278,175
CQ,177,p,130,1,1331.07,5.3851648071345,175
CQ,221,p,110,0,1331.16,5.3851648071345,175
CQ,179,p,230,2,1332.52,5.8309518948453,175
CQ,180,p,160,3,1333,7,175
CQ,176,p,180,0,1330.36,0,176
CQ,177,p,130,1,1331.07,2,176
CQ,179,p,230,2,1332.52,3,176
CQ,173,p,125,1,1327.48,3.60555127546399,176
CQ,175,p,190,0,1329.88,3.60555127546399,176
CQ,174,p,200,0,1329.16,4,176
CQ,178,p,225,2,1333.48,5.09901951359278,176
CQ,180,p,160,3,1333,5.8309518948453,176
CQ,172,p,100,0,1327.48,6.40312423743285,176
CQ,219,p,240,1,1333,7.07106781186548,176
CQ,177,p,130,1,1331.07,0,177
CQ,176,p,180,0,1330.36,2,177
CQ,173,p,125,1,1327.48,3,177
CQ,179,p,230,2,1332.52,3.60555127546399,177
CQ,174,p,200,0,1329.16,4.47213595499958,177
CQ,178,p,225,2,1333.48,5.09901951359278,177
CQ,172,p,100,0,1327.48,5.3851648071345,177
CQ,175,p,190,0,1329.88,5.3851648071345,177
CQ,171,p,150,1,1329.4,6.70820393249937,177
CQ,180,p,160,3,1333,7.07106781186548,177
CQ,178,p,225,2,1333.48,0,178
CQ,179,p,230,2,1332.52,2.23606797749979,178
CQ,180,p,160,3,1333,4,178
CQ,176,p,180,0,1330.36,5.09901951359278,178
CQ,177,p,130,1,1331.07,5.09901951359278,178
CQ,173,p,125,1,1327.48,8.06225774829855,178
CQ,175,p,190,0,1329.88,8.06225774829855,178
CQ,174,p,200,0,1329.16,9.05538513813742,178
CQ,168,p,200,1,1333.48,10,178
CQ,219,p,240,1,1333,10,178
CQ,179,p,230,2,1332.52,0,179
CQ,178,p,225,2,1333.48,2.23606797749979,179
CQ,176,p,180,0,1330.36,3,179
CQ,177,p,130,1,1331.07,3.60555127546399,179
CQ,180,p,160,3,1333,3.60555127546399,179
CQ,175,p,190,0,1329.88,5.8309518948453,179
CQ,173,p,125,1,1327.48,6.32455532033676,179
CQ,174,p,200,0,1329.16,7,179
CQ,219,p,240,1,1333,8.06225774829855,179
CQ,172,p,100,0,1327.48,8.94427190999916,179
CQ,180,p,160,3,1333,0,180
CQ,179,p,230,2,1332.52,3.60555127546399,180
CQ,178,p,225,2,1333.48,4,180
CQ,176,p,180,0,1330.36,5.8309518948453,180
CQ,175,p,190,0,1329.88,7,180
CQ,177,p,130,1,1331.07,7.07106781186548,180
CQ,219,p,240,1,1333,7.21110255092798,180
CQ,181,p,230,5,1334.21,8.54400374531753,180
CQ,173,p,125,1,1327.48,9.4339811320566,180
CQ,174,p,200,0,1329.16,9.48683298050514,180
CQ,181,p,230,5,1334.21,0,181
CQ,168,p,200,1,1333.48,7.28010988928052,181
CQ,151,p,140,0,1341.42,7.61577310586391,181
CQ,182,p,120,3,1335.65,7.61577310586391,181
CQ,183,p,270,1,1340.21,7.61577310586391,181
CQ,180,p,160,3,1333,8.54400374531753,181
CQ,210,p,140,1,1339.49,8.54400374531753,181
CQ,184,p,250,1,1346.94,9.05538513813742,181
CQ,209,p,150,1,1341.9,9.21954445729289,181
CQ,188,p,140,3,1339.49,9.8488578017961,181
CQ,182,p,120,3,1335.65,0,182
CQ,183,p,270,1,1340.21,0,182
CQ,184,p,250,1,1346.94,4.47213595499958,182
CQ,152,p,210,2,1341.17,5,182
CQ,151,p,140,0,1341.42,5.65685424949238,182
CQ,168,p,200,1,1333.48,6.40312423743285,182
CQ,188,p,140,3,1339.49,7.28010988928052,182
CQ,181,p,230,5,1334.21,7.61577310586391,182
CQ,150,p,120,7,1336.61,9.8488578017961,182
CQ,167,p,180,4,1333,9.89949493661167,182
CQ,182,p,120,3,1335.65,0,183
CQ,183,p,270,1,1340.21,0,183
CQ,184,p,250,1,1346.94,4.47213595499958,183
CQ,152,p,210,2,1341.17,5,183
CQ,151,p,140,0,1341.42,5.65685424949238,183
CQ,168,p,200,1,1333.48,6.40312423743285,183
CQ,188,p,140,3,1339.49,7.28010988928052,183
CQ,181,p,230,5,1334.21,7.61577310586391,183
CQ,150,p,120,7,1336.61,9.8488578017961,183
CQ,167,p,180,4,1333,9.89949493661167,183
CQ,184,p,250,1,1346.94,0,184
CQ,188,p,140,3,1339.49,3,184
CQ,182,p,120,3,1335.65,4.47213595499958,184
CQ,183,p,270,1,1340.21,4.47213595499958,184
CQ,152,p,210,2,1341.17,5,184
CQ,167,p,180,4,1333,5.8309518948453,184
CQ,189,p,125,1,1339.49,5.8309518948453,184
CQ,181,p,230,5,1334.21,9.05538513813742,184
CQ,186,p,200,0,1334.69,9.48683298050514,184
CQ,190,p,160,4,1339.97,9.89949493661167,184
CQ,185,p,190,2,1366.17,0,185
CQ,212,p,200,1,1338.05,17.0293863659264,185
CQ,206,p,180,4,1337.8,17.8044938147649,185
CQ,211,p,200,1,1340.93,18.1107702762748,185
CQ,203,p,120,0,1335.89,18.6010752377383,185
CQ,213,p,125,0,1337.57,19.1049731745428,185
CQ,205,p,170,1,1338.29,20,185
CQ,204,p,170,1,1336.37,21.2602916254693,185
CQ,201,p,125,2,1336.13,21.4709105535839,185
CQ,208,p,190,1,1342.86,22,185
CQ,186,p,200,0,1334.69,0,186
CQ,207,p,110,1,1342.14,2,186
CQ,208,p,190,1,1342.86,3.60555127546399,186
CQ,187,p,125,4,1336.13,4.47213595499958,186
CQ,188,p,140,3,1339.49,6.70820393249937,186
CQ,211,p,200,1,1340.93,7,186
CQ,189,p,125,1,1339.49,7.21110255092798,186
CQ,213,p,125,0,1337.57,7.21110255092798,186
CQ,209,p,150,1,1341.9,8.06225774829855,186
CQ,212,p,200,1,1338.05,8.54400374531753,186
CQ,187,p,125,4,1336.13,0,187
CQ,207,p,110,1,1342.14,4,187
CQ,186,p,200,0,1334.69,4.47213595499958,187
CQ,208,p,190,1,1342.86,6.08276253029822,187
CQ,189,p,125,1,1339.49,6.32455532033676,187
CQ,211,p,200,1,1340.93,6.40312423743285,187
CQ,190,p,160,4,1339.97,7.21110255092798,187
CQ,188,p,140,3,1339.49,8.06225774829855,187
CQ,167,p,180,4,1333,8.94427190999916,187
CQ,213,p,125,0,1337.57,8.94427190999916,187
CQ,188,p,140,3,1339.49,0,188
CQ,184,p,250,1,1346.94,3,188
CQ,189,p,125,1,1339.49,3.60555127546399,188
CQ,167,p,180,4,1333,5,188
CQ,186,p,200,0,1334.69,6.70820393249937,188
CQ,182,p,120,3,1335.65,7.28010988928052,188
CQ,183,p,270,1,1340.21,7.28010988928052,188
CQ,152,p,210,2,1341.17,7.61577310586391,188
CQ,187,p,125,4,1336.13,8.06225774829855,188
CQ,190,p,160,4,1339.97,8.06225774829855,188
CQ,189,p,125,1,1339.49,0,189
CQ,167,p,180,4,1333,2.82842712474619,189
CQ,188,p,140,3,1339.49,3.60555127546399,189
CQ,190,p,160,4,1339.97,4.47213595499958,189
CQ,184,p,250,1,1346.94,5.8309518948453,189
CQ,187,p,125,4,1336.13,6.32455532033676,189
CQ,186,p,200,0,1334.69,7.21110255092798,189
CQ,207,p,110,1,1342.14,8.48528137423857,189
CQ,152,p,210,2,1341.17,9,189
CQ,191,p,160,1,1339.49,9.48683298050514,189
CQ,190,p,160,4,1339.97,0,190
CQ,167,p,180,4,1333,4.47213595499958,190
CQ,189,p,125,1,1339.49,4.47213595499958,190
CQ,191,p,160,1,1339.49,5.09901951359278,190
CQ,165,p,100,0,1333,6.70820393249937,190
CQ,187,p,125,4,1336.13,7.21110255092798,190
CQ,188,p,140,3,1339.49,8.06225774829855,190
CQ,184,p,250,1,1346.94,9.89949493661167,190
CQ,186,p,200,0,1334.69,10.1980390271856,190
CQ,207,p,110,1,1342.14,10.770329614269,190
CQ,191,p,160,1,1339.49,0,191
CQ,165,p,100,0,1333,4.12310562561766,191
CQ,190,p,160,4,1339.97,5.09901951359278,191
CQ,163,p,150,0,1333.97,6.70820393249937,191
CQ,167,p,180,4,1333,8.60232526704263,191
CQ,189,p,125,1,1339.49,9.48683298050514,191
CQ,161,p,200,2,1332.03,10.1980390271856,191
CQ,192,p,210,1,1336.37,10.1980390271856,191
CQ,204,p,170,1,1336.37,10.4403065089106,191
CQ,153,p,200,2,1338.76,11.0453610171873,191
CQ,192,p,210,1,1336.37,0,192
CQ,161,p,200,2,1332.03,4,192
CQ,163,p,150,0,1333.97,4.12310562561766,192
CQ,195,p,260,1,1335.17,5.3851648071345,192
CQ,155,p,180,1,1338.76,7.07106781186548,192
CQ,156,p,160,1,1338.05,7.61577310586391,192
CQ,157,p,225,1,1338.29,7.61577310586391,192
CQ,154,p,210,8,1338.29,8.54400374531753,192
CQ,194,p,201,1,1333.97,8.94427190999916,192
CQ,165,p,100,0,1333,9.21954445729289,192
CQ,193,p,225,1,1334.69,0,193
CQ,160,p,225,1,1334.69,5.8309518948453,193
CQ,158,p,170,1,1337.57,7,193
CQ,194,p,201,1,1333.97,7.61577310586391,193
CQ,195,p,260,1,1335.17,9,193
CQ,161,p,200,2,1332.03,11.0453610171873,193
CQ,192,p,210,1,1336.37,12.0830459735946,193
CQ,196,p,125,1,1334.21,13.4164078649987,193
CQ,156,p,160,1,1338.05,14.422205101856,193
CQ,157,p,225,1,1338.29,14.422205101856,193
CQ,194,p,201,1,1333.97,0,194
CQ,195,p,260,1,1335.17,3.60555127546399,194
CQ,161,p,200,2,1332.03,5.65685424949238,194
CQ,196,p,125,1,1334.21,5.8309518948453,194
CQ,197,p,150,0,1335.41,7.21110255092798,194
CQ,193,p,225,1,1334.69,7.61577310586391,194
CQ,192,p,210,1,1336.37,8.94427190999916,194
CQ,198,p,130,1,1338.53,10.295630140987,194
CQ,160,p,225,1,1334.69,12,194
CQ,163,p,150,0,1333.97,12.0415945787923,194
CQ,195,p,260,1,1335.17,0,195
CQ,161,p,200,2,1332.03,2.23606797749979,195
CQ,194,p,201,1,1333.97,3.60555127546399,195
CQ,192,p,210,1,1336.37,5.3851648071345,195
CQ,196,p,125,1,1334.21,6.70820393249937,195
CQ,197,p,150,0,1335.41,8.06225774829855,195
CQ,163,p,150,0,1333.97,8.48528137423857,195
CQ,193,p,225,1,1334.69,9,195
CQ,158,p,170,1,1337.57,11.4017542509914,195
CQ,155,p,180,1,1338.76,12.0415945787923,195
CQ,196,p,125,1,1334.21,0,196
CQ,197,p,150,0,1335.41,1.4142135623731,196
CQ,194,p,201,1,1333.97,5.8309518948453,196
CQ,198,p,130,1,1338.53,6,196
CQ,195,p,260,1,1335.17,6.70820393249937,196
CQ,161,p,200,2,1332.03,7.07106781186548,196
CQ,200,p,140,1,1336.85,7.81024967590665,196
CQ,201,p,125,2,1336.13,9.89949493661167,196
CQ,192,p,210,1,1336.37,11.0453610171873,196
CQ,204,p,170,1,1336.37,12.0415945787923,196
CQ,197,p,150,0,1335.41,0,197
CQ,196,p,125,1,1334.21,1.4142135623731,197
CQ,198,p,130,1,1338.53,5.09901951359278,197
CQ,200,p,140,1,1336.85,6.40312423743285,197
CQ,194,p,201,1,1333.97,7.21110255092798,197
CQ,195,p,260,1,1335.17,8.06225774829855,197
CQ,161,p,200,2,1332.03,8.24621125123532,197
CQ,201,p,125,2,1336.13,8.48528137423857,197
CQ,204,p,170,1,1336.37,11,197
CQ,203,p,120,0,1335.89,11.1803398874989,197
CQ,198,p,130,1,1338.53,0,198
CQ,200,p,140,1,1336.85,5,198
CQ,197,p,150,0,1335.41,5.09901951359278,198
CQ,196,p,125,1,1334.21,6,198
CQ,201,p,125,2,1336.13,7.07106781186548,198
CQ,194,p,201,1,1333.97,10.295630140987,198
CQ,203,p,120,0,1335.89,11,198
CQ,195,p,260,1,1335.17,12.369316876853,198
CQ,204,p,170,1,1336.37,13,198
CQ,161,p,200,2,1332.03,13.0384048104053,198
CQ,200,p,140,1,1336.85,0,200
CQ,201,p,125,2,1336.13,2.23606797749979,200
CQ,198,p,130,1,1338.53,5,200
CQ,203,p,120,0,1335.89,6,200
CQ,197,p,150,0,1335.41,6.40312423743285,200
CQ,196,p,125,1,1334.21,7.81024967590665,200
CQ,204,p,170,1,1336.37,8.60232526704263,200
CQ,205,p,170,1,1338.29,10.295630140987,200
CQ,206,p,180,4,1337.8,10.4403065089106,200
CQ,194,p,201,1,1333.97,13.4536240470737,200
CQ,201,p,125,2,1336.13,0,201
CQ,200,p,140,1,1336.85,2.23606797749979,201
CQ,203,p,120,0,1335.89,4.12310562561766,201
CQ,198,p,130,1,1338.53,7.07106781186548,201
CQ,204,p,170,1,1336.37,7.81024967590665,201
CQ,197,p,150,0,1335.41,8.48528137423857,201
CQ,206,p,180,4,1337.8,8.94427190999916,201
CQ,205,p,170,1,1338.29,9.21954445729289,201
CQ,196,p,125,1,1334.21,9.89949493661167,201
CQ,194,p,201,1,1333.97,15.6204993518133,201
CQ,203,p,120,0,1335.89,0,203
CQ,201,p,125,2,1336.13,4.12310562561766,203
CQ,206,p,180,4,1337.8,5,203
CQ,204,p,170,1,1336.37,5.09901951359278,203
CQ,205,p,170,1,1338.29,5.8309518948453,203
CQ,200,p,140,1,1336.85,6,203
CQ,198,p,130,1,1338.53,11,203
CQ,197,p,150,0,1335.41,11.1803398874989,203
CQ,196,p,125,1,1334.21,12.5299640861417,203
CQ,211,p,200,1,1340.93,14.7648230602334,203
CQ,204,p,170,1,1336.37,0,204
CQ,205,p,170,1,1338.29,2,204
CQ,206,p,180,4,1337.8,3.60555127546399,204
CQ,203,p,120,0,1335.89,5.09901951359278,204
CQ,201,p,125,2,1336.13,7.81024967590665,204
CQ,200,p,140,1,1336.85,8.60232526704263,204
CQ,191,p,160,1,1339.49,10.4403065089106,204
CQ,187,p,125,4,1336.13,10.6301458127346,204
CQ,197,p,150,0,1335.41,11,204
CQ,190,p,160,4,1339.97,11.1803398874989,204
CQ,205,p,170,1,1338.29,0,205
CQ,204,p,170,1,1336.37,2,205
CQ,206,p,180,4,1337.8,2.23606797749979,205
CQ,203,p,120,0,1335.89,5.8309518948453,205
CQ,187,p,125,4,1336.13,9.21954445729289,205
CQ,201,p,125,2,1336.13,9.21954445729289,205
CQ,211,p,200,1,1340.93,10.1980390271856,205
CQ,200,p,140,1,1336.85,10.295630140987,205
CQ,190,p,160,4,1339.97,11,205
CQ,191,p,160,1,1339.49,11.1803398874989,205
CQ,206,p,180,4,1337.8,0,206
CQ,205,p,170,1,1338.29,2.23606797749979,206
CQ,204,p,170,1,1336.37,3.60555127546399,206
CQ,203,p,120,0,1335.89,5,206
CQ,201,p,125,2,1336.13,8.94427190999916,206
CQ,211,p,200,1,1340.93,9.8488578017961,206
CQ,187,p,125,4,1336.13,10.295630140987,206
CQ,200,p,140,1,1336.85,10.4403065089106,206
CQ,212,p,200,1,1338.05,12.369316876853,206
CQ,207,p,110,1,1342.14,12.7279220613579,206
CQ,207,p,110,1,1342.14,0,207
CQ,186,p,200,0,1334.69,2,207
CQ,208,p,190,1,1342.86,2.23606797749979,207
CQ,187,p,125,4,1336.13,4,207
CQ,211,p,200,1,1340.93,5,207
CQ,213,p,125,0,1337.57,5.65685424949238,207
CQ,212,p,200,1,1338.05,6.70820393249937,207
CQ,189,p,125,1,1339.49,8.48528137423857,207
CQ,188,p,140,3,1339.49,8.54400374531753,207
CQ,209,p,150,1,1341.9,8.54400374531753,207
CQ,208,p,190,1,1342.86,0,208
CQ,207,p,110,1,1342.14,2.23606797749979,208
CQ,186,p,200,0,1334.69,3.60555127546399,208
CQ,213,p,125,0,1337.57,3.60555127546399,208
CQ,211,p,200,1,1340.93,4.47213595499958,208
CQ,212,p,200,1,1338.05,5.09901951359278,208
CQ,187,p,125,4,1336.13,6.08276253029822,208
CQ,209,p,150,1,1341.9,7.21110255092798,208
CQ,210,p,140,1,1339.49,8.60232526704263,208
CQ,214,p,180,2,1335.89,9.05538513813742,208
CQ,209,p,150,1,1341.9,0,209
CQ,210,p,140,1,1339.49,1.4142135623731,209
CQ,215,p,190,0,1335.89,5.65685424949238,209
CQ,214,p,180,2,1335.89,5.8309518948453,209
CQ,216,p,150,2,1335.41,5.8309518948453,209
CQ,217,p,210,0,1335.17,6,209
CQ,208,p,190,1,1342.86,7.21110255092798,209
CQ,218,p,130,0,1332.52,8,209
CQ,186,p,200,0,1334.69,8.06225774829855,209
CQ,213,p,125,0,1337.57,8.06225774829855,209
CQ,210,p,140,1,1339.49,0,210
CQ,209,p,150,1,1341.9,1.4142135623731,210
CQ,217,p,210,0,1335.17,5.09901951359278,210
CQ,216,p,150,2,1335.41,5.65685424949238,210
CQ,215,p,190,0,1335.89,5.8309518948453,210
CQ,214,p,180,2,1335.89,6.32455532033676,210
CQ,218,p,130,0,1332.52,7.07106781186548,210
CQ,181,p,230,5,1334.21,8.54400374531753,210
CQ,208,p,190,1,1342.86,8.60232526704263,210
CQ,186,p,200,0,1334.69,9.21954445729289,210
CQ,211,p,200,1,1340.93,0,211
CQ,212,p,200,1,1338.05,3.16227766016838,211
CQ,213,p,125,0,1337.57,4.12310562561766,211
CQ,208,p,190,1,1342.86,4.47213595499958,211
CQ,207,p,110,1,1342.14,5,211
CQ,187,p,125,4,1336.13,6.40312423743285,211
CQ,186,p,200,0,1334.69,7,211
CQ,206,p,180,4,1337.8,9.8488578017961,211
CQ,205,p,170,1,1338.29,10.1980390271856,211
CQ,209,p,150,1,1341.9,11.3137084989848,211
CQ,212,p,200,1,1338.05,0,212
CQ,213,p,125,0,1337.57,2.23606797749979,212
CQ,211,p,200,1,1340.93,3.16227766016838,212
CQ,208,p,190,1,1342.86,5.09901951359278,212
CQ,207,p,110,1,1342.14,6.70820393249937,212
CQ,186,p,200,0,1334.69,8.54400374531753,212
CQ,214,p,180,2,1335.89,8.94427190999916,212
CQ,187,p,125,4,1336.13,9.21954445729289,212
CQ,209,p,150,1,1341.9,10.295630140987,212
CQ,215,p,190,0,1335.89,10.295630140987,212
CQ,213,p,125,0,1337.57,0,213
CQ,212,p,200,1,1338.05,2.23606797749979,213
CQ,208,p,190,1,1342.86,3.60555127546399,213
CQ,211,p,200,1,1340.93,4.12310562561766,213
CQ,207,p,110,1,1342.14,5.65685424949238,213
CQ,186,p,200,0,1334.69,7.21110255092798,213
CQ,214,p,180,2,1335.89,7.28010988928052,213
CQ,209,p,150,1,1341.9,8.06225774829855,213
CQ,215,p,190,0,1335.89,8.54400374531753,213
CQ,187,p,125,4,1336.13,8.94427190999916,213
CQ,214,p,180,2,1335.89,0,214
CQ,215,p,190,0,1335.89,1.4142135623731,214
CQ,216,p,150,2,1335.41,2.82842712474619,214
CQ,209,p,150,1,1341.9,5.8309518948453,214
CQ,217,p,210,0,1335.17,5.8309518948453,214
CQ,210,p,140,1,1339.49,6.32455532033676,214
CQ,218,p,130,0,1332.52,7.07106781186548,214
CQ,213,p,125,0,1337.57,7.28010988928052,214
CQ,212,p,200,1,1338.05,8.94427190999916,214
CQ,208,p,190,1,1342.86,9.05538513813742,214
CQ,215,p,190,0,1335.89,0,215
CQ,214,p,180,2,1335.89,1.4142135623731,215
CQ,216,p,150,2,1335.41,1.4142135623731,215
CQ,217,p,210,0,1335.17,4.47213595499958,215
CQ,209,p,150,1,1341.9,5.65685424949238,215
CQ,218,p,130,0,1332.52,5.65685424949238,215
CQ,210,p,140,1,1339.49,5.8309518948453,215
CQ,213,p,125,0,1337.57,8.54400374531753,215
CQ,208,p,190,1,1342.86,10,215
CQ,212,p,200,1,1338.05,10.295630140987,215
CQ,216,p,150,2,1335.41,0,216
CQ,215,p,190,0,1335.89,1.4142135623731,216
CQ,214,p,180,2,1335.89,2.82842712474619,216
CQ,217,p,210,0,1335.17,3.16227766016838,216
CQ,218,p,130,0,1332.52,4.24264068711928,216
CQ,210,p,140,1,1339.49,5.65685424949238,216
CQ,209,p,150,1,1341.9,5.8309518948453,216
CQ,213,p,125,0,1337.57,9.8488578017961,216
CQ,208,p,190,1,1342.86,11.0453610171873,216
CQ,212,p,200,1,1338.05,11.6619037896906,216
CQ,217,p,210,0,1335.17,0,217
CQ,218,p,130,0,1332.52,2,217
CQ,216,p,150,2,1335.41,3.16227766016838,217
CQ,215,p,190,0,1335.89,4.47213595499958,217
CQ,210,p,140,1,1339.49,5.09901951359278,217
CQ,214,p,180,2,1335.89,5.8309518948453,217
CQ,209,p,150,1,1341.9,6,217
CQ,219,p,240,1,1333,10,217
CQ,180,p,160,3,1333,12,217
CQ,181,p,230,5,1334.21,12.0415945787923,217
CQ,218,p,130,0,1332.52,0,218
CQ,217,p,210,0,1335.17,2,218
CQ,216,p,150,2,1335.41,4.24264068711928,218
CQ,215,p,190,0,1335.89,5.65685424949238,218
CQ,210,p,140,1,1339.49,7.07106781186548,218
CQ,214,p,180,2,1335.89,7.07106781186548,218
CQ,209,p,150,1,1341.9,8,218
CQ,219,p,240,1,1333,8.94427190999916,218
CQ,220,p,325,0,1332.52,10.6301458127346,218
CQ,180,p,160,3,1333,12.1655250605964,218
CQ,219,p,240,1,1333,0,219
CQ,220,p,325,0,1332.52,3,219
CQ,175,p,190,0,1329.88,4.12310562561766,219
CQ,221,p,110,0,1331.16,6.32455532033676,219
CQ,176,p,180,0,1330.36,7.07106781186548,219
CQ,180,p,160,3,1333,7.21110255092798,219
CQ,174,p,200,0,1329.16,7.61577310586391,219
CQ,179,p,230,2,1332.52,8.06225774829855,219
CQ,218,p,130,0,1332.52,8.94427190999916,219
CQ,177,p,130,1,1331.07,9.05538513813742,219
CQ,220,p,325,0,1332.52,0,220
CQ,219,p,240,1,1333,3,220
CQ,221,p,110,0,1331.16,3.60555127546399,220
CQ,175,p,190,0,1329.88,4.47213595499958,220
CQ,174,p,200,0,1329.16,7,220
CQ,176,p,180,0,1330.36,8.06225774829855,220
CQ,173,p,125,1,1327.48,9.05538513813742,220
CQ,177,p,130,1,1331.07,9.8488578017961,220
CQ,180,p,160,3,1333,9.8488578017961,220
CQ,179,p,230,2,1332.52,9.89949493661167,220
CQ,221,p,110,0,1331.16,0,221
CQ,220,p,325,0,1332.52,3.60555127546399,221
CQ,175,p,190,0,1329.88,5.3851648071345,221
CQ,174,p,200,0,1329.16,5.8309518948453,221
CQ,219,p,240,1,1333,6.32455532033676,221
CQ,173,p,125,1,1327.48,8.06225774829855,221
CQ,176,p,180,0,1330.36,8.60232526704263,221
CQ,172,p,100,0,1327.48,9.21954445729289,221
CQ,170,p,300,0,1329.88,9.48683298050514,221
CQ,177,p,130,1,1331.07,9.89949493661167,221
LP,1,s,900,4,1709,0,1
LP,3,s,900,2,1718,4.24264068711928,1
LP,4,n,900,12,1719,6,1
LP,2,s,800,1,1716,6.08276253029822,1
LP,9,n,200,9,1743,10.1980390271856,1
LP,8,n,180,0,1740,11.1803398874989,1
LP,10,n,180,0,1759,13.6014705087354,1
LP,12,s,140,1,1761,14.7648230602334,1
LP,6,n,140,0,1736,14.8660687473185,1
LP,5,s,450,0,1732,15.0332963783729,1
LP,2,s,800,1,1716,0,2
LP,3,s,900,2,1718,3.60555127546399,2
LP,9,n,200,9,1743,4.12310562561766,2
LP,8,n,180,0,1740,5.65685424949238,2
LP,1,s,900,4,1709,6.08276253029822,2
LP,10,n,180,0,1759,7.61577310586391,2
LP,4,n,900,12,1719,7.81024967590665,2
LP,12,s,140,1,1761,9.21954445729289,2
LP,11,n,130,0,1760,9.4339811320566,2
LP,6,n,140,0,1736,10.770329614269,2
LP,3,s,900,2,1718,0,3
LP,2,s,800,1,1716,3.60555127546399,3
LP,1,s,900,4,1709,4.24264068711928,3
LP,4,n,900,12,1719,4.24264068711928,3
LP,9,n,200,9,1743,7.07106781186548,3
LP,8,n,180,0,1740,7.28010988928052,3
LP,10,n,180,0,1759,10.0498756211209,3
LP,6,n,140,0,1736,10.6301458127346,3
LP,12,s,140,1,1761,10.770329614269,3
LP,7,s,225,0,1738,11.4017542509914,3
LP,4,n,900,12,1719,0,4
LP,3,s,900,2,1718,4.24264068711928,4
LP,1,s,900,4,1709,6,4
LP,2,s,800,1,1716,7.81024967590665,4
LP,5,s,450,0,1732,9.05538513813742,4
LP,8,n,180,0,1740,10.0498756211209,4
LP,9,n,200,9,1743,10.770329614269,4
LP,6,n,140,0,1736,11.1803398874989,4
LP,7,s,225,0,1738,11.6619037896906,4
LP,12,s,140,1,1761,13.0384048104053,4
LP,5,s,450,0,1732,0,5
LP,4,n,900,12,1719,9.05538513813742,5
LP,7,s,225,0,1738,11.4017542509914,5
LP,6,n,140,0,1736,11.7046999107196,5
LP,3,s,900,2,1718,12.6491106406735,5
LP,8,n,180,0,1740,14.8660687473185,5
LP,1,s,900,4,1709,15.0332963783729,5
LP,2,s,800,1,1716,15.6524758424985,5
LP,12,s,140,1,1761,16.1245154965971,5
LP,9,n,200,9,1743,17.0293863659264,5
LP,6,n,140,0,1736,0,6
LP,7,s,225,0,1738,1,6
LP,12,s,140,1,1761,5,6
LP,8,n,180,0,1740,6,6
LP,11,n,130,0,1760,6.40312423743285,6
LP,10,n,180,0,1759,7.61577310586391,6
LP,9,n,200,9,1743,9,6
LP,26,n,170,1,1783,9,6
LP,25,n,160,0,1784,10.0498756211209,6
LP,3,s,900,2,1718,10.6301458127346,6
LP,7,s,225,0,1738,0,7
LP,6,n,140,0,1736,1,7
LP,12,s,140,1,1761,5.8309518948453,7
LP,8,n,180,0,1740,7,7
LP,11,n,130,0,1760,7.21110255092798,7
LP,10,n,180,0,1759,8.54400374531753,7
LP,26,n,170,1,1783,9.05538513813742,7
LP,9,n,200,9,1743,10,7
LP,27,n,300,0,1785,10,7
LP,25,n,160,0,1784,10.1980390271856,7
LP,8,n,180,0,1740,0,8
LP,9,n,200,9,1743,3,8
LP,10,n,180,0,1759,3.16227766016838,8
LP,12,s,140,1,1761,3.60555127546399,8
LP,11,n,130,0,1760,4.12310562561766,8
LP,2,s,800,1,1716,5.65685424949238,8
LP,6,n,140,0,1736,6,8
LP,7,s,225,0,1738,7,8
LP,3,s,900,2,1718,7.28010988928052,8
LP,13,n,170,1,1763,7.28010988928052,8
LP,9,n,200,9,1743,0,9
LP,8,n,180,0,1740,3,9
LP,10,n,180,0,1759,3.60555127546399,9
LP,2,s,800,1,1716,4.12310562561766,9
LP,11,n,130,0,1760,5.65685424949238,9
